,Date,Ticker,Client,Amount,Issue,Specific_Issue
485,2022-07-20,ABBV,"ABBVIE, INC.",50000.0,"Medicare/Medicaid 
 Medical/Disease Research/Clinical Labs 
 Health Issues","Medicare Part D policies. H.R.5801 - HELP Copays Act 
 Transparency of prescription drug pricing; and patient costs of prescription drugs. 
 Patient Access to drug treatment therapies; and drug cost and drug pricing reform efforts. H.R. 2007 - The Stephanie Tubbs Jones Uterine Fibroid Research and Education Act of 2021 S.2444 - The Stephanie Tubbs Jones Uterine Fibroid Research and Education Act of 2021 Oversight of the pharmaceutical industry and drug pricing Issues related to the Prescription Drug User Fee Act (PDUFA) Reauthorization"
486,2022-07-20,GNW,GENWORTH FINANCIAL INC.,36000.0,"Taxation/Internal Revenue Code 
 Health Issues 
 Insurance","Issues related to long-term care insurance and retirement security and savings; H.R. 2954 - The Securing a Strong Retirement Act; The Enhancing American Retirement Now (EARN) Act 
 Issues related to long-term care insurance and retirement security and savings; H.R. 2954 - The Securing a Strong Retirement Act; The Enhancing American Retirement Now (EARN) Act 
 Issues related to long-term care insurance and retirement security and savings; H.R. 2954 - The Securing a Strong Retirement Act; The Enhancing American Retirement Now (EARN) Act"
487,2022-07-20,FICO,FAIR ISAAC CORPORATION (DBA FICO),50000.0,"Budget/Appropriations 
 Financial Institutions/Investments/Securities","Monitoring the FY 2023 Appropriations and FY 2023 Reconciliation Processes 
 Issues related to credit scores."
488,2022-07-20,GTLS,"CHART INDUSTRIES, INC.",15000.0,"Natural Resources 
 Energy/Nuclear 
 Taxation/Internal Revenue Code 
 Science/Technology 
 Budget/Appropriations 
 Clean Air and Water (quality)","Issues pertaining to the deployment of carbon capture, utilization, and storage technology; 
 Issues pertaining to the deployment of carbon capture, utilization, and storage technology; 
 Issues pertaining to the development and deployment of carbon capture and storage technology; Issues related to reconciliation and clean energy tax credits. 
 Issues pertaining to the deployment of carbon capture, utilization, and storage technology; 
 Issues pertaining to the deployment of carbon capture, utilization, and storage technology; 
 Issues pertaining to the deployment of carbon capture, utilization, and storage technology;"
489,2022-07-20,RTX,RAYTHEON TECHNOLOGIES CORPORATION (FKA RAYTHEON COMPANY),0.0,,
490,2022-07-20,WFC,WELLS FARGO & COMPANY,30000.0,"Budget/Appropriations 
 Financial Institutions/Investments/Securities 
 Banking","Monitoring the FY 2022 Appropriations and Reconciliation Process 
 Issues related to banking institutions. 
 Issues related to banking institutions."
491,2022-07-20,XOM,EXXON MOBIL CORP,1670000.0,"Taxation/Internal Revenue Code 
 Intelligence 
 Fuel/Gas/Oil 
 Environment/Superfund 
 Energy/Nuclear 
 Budget/Appropriations","H.R. 5376: Build Back Better Act; provisions related to international tax Discussions related to corporate tax provisions Discussions related to Chemical Superfund regulations implementation Discussions related to carbon capture and storage, the Houston Carbon Capture and Storage Innovation Zone project, and IRC Section 45Q 
 Discussions related to cyber security 
 Discussions related to global energy markets and regulation, refining, oil and gas production 
 H.R. 2238: Break Free from Plastic Pollution Act of 2021; provisions related to plastic recycling Securing Protections Against Carbon Emissions (SPACE) Tax Act (Senate Draft); provisions related to carbon capture, utilization, and sequestration Discussions related to emissions and energy Discussions related to carbon pricing and carbon capture and storage Discussions related to carbon capture and storage, the Houston Carbon Capture and Storage Innovation Zone project, hydrogen, and IRC Section 45Q Discussions related to plastic recycling Discussions related to carbon capture, utilization, and sequestration and the La Barge, Wyoming facility Discussions related to Senate Appropriations Report language Discussions related to infrastructure 
 Public Law No: 117-58 (H.R. 3684-117th Congress): Infrastructure Investment and Jobs Act; provisions related to capability with Department of Energy and Department of Interior, carbon sequestration, and hydrogen Discussions related to energy technology Discussions related to emissions and energy Discussions related to research engagement Discussions related to global energy markets and regulation, refining, oil and gas production 
 H.R. 8262: Department of the Interior, Environment, and Related Agencies Appropriations Act, 2023; provisions related to carbon capture and storage Discussions related to Budget Reconciliation Package"
492,2022-07-20,GOOGL,GOOGLE CLIENT SERVICES,170000.0,"Computer Industry 
 Homeland Security 
 Budget/Appropriations","Issues related to cyber security, budget, tax, anti-trust 
 Issues related to cyber security, budget, and tax 
 Issues related to cyber security, budget, and tax, NDAA Section 230"
493,2022-07-20,DELL,"DELL TECHNOLOGIES, INC.",60000.0,Defense,Issues related to the Department of Defense and 5G.
494,2022-07-20,EVGR,EVERGREEN SHIPPING AGENCY (AMERICA) CORPORATION (FKA EVERGREEN AMERICA CORP),30000.0,Marine/Maritime/Boating/Fisheries,"Federal regulation of the operation of marine business, maritime issues and matters involving trade, including the House and Senate versions of the Ocean Shipping Reform Act of 2022 (H.R. 4996 and S. 3580) as well as S. 1260, S. 3586, S. 3862, H.R. 4521 and H.R. 6864."
495,2022-07-20,TMUS,"T-MOBILE USA, INC.",50000.0,Telecommunications,Telecommunication Issues. Competition Issues.
496,2022-07-20,NWSA,NEWS CORPORATION,40000.0,Labor Issues/Antitrust/Workplace,IP Issues and Competition Policy.
497,2022-07-20,CMCSA,COMCAST CORPORATION,30000.0,"Copyright/Patent/Trademark 
 Telecommunications","Intellectual property. Competition policy. 
 General telecommunications issues. Broadband issues."
498,2022-07-20,UONEK,"URBAN ONE, INC. (FORMERLY KNOWN AS RADIO ONE, INC.)",20000.0,"Budget/Appropriations 
 Communications/Broadcasting/Radio/TV","Monitoring the FY 2022 Appropriations and Reconciliation Process 
 Issues relating to radio broadcasting and communications policy. Issues related to radio advertising and geotargeting."
499,2022-07-20,PVH,PVH CORP.,0.0,,
